id,algo,strategy,run_id,start_mode,best_fitness,final_cash,test_final_cash,epoch_count,runtime_ms,early_stopped,best_params,hyperparams
403,mrfo,ema_independent,14,fixed,-1000,1000,1000,50,17344.2845539994,True,"{""short_window"": 7.0, ""long_window"": 175.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
404,mrfo,ema_independent,15,fixed,-1000,1000,1000,50,17366.0485889995,True,"{""short_window"": 18.0, ""long_window"": 73.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
405,mrfo,ema_independent,13,fixed,-1000,1000,1000,50,17587.4203559997,True,"{""short_window"": 47.0, ""long_window"": 150.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
406,mrfo,ema_independent,16,fixed,-1000,1000,1000,50,17277.4914820002,True,"{""short_window"": 4.0, ""long_window"": 197.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
407,mrfo,ema_independent,17,fixed,-1000,1000,1000,50,17491.661570999,True,"{""short_window"": 24.0, ""long_window"": 123.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
408,mrfo,ema_independent,18,fixed,-1000,1000,1000,50,17374.130234999,True,"{""short_window"": 34.0, ""long_window"": 111.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
409,mrfo,ema_independent,20,fixed,-1000,1000,1000,50,17225.9455459989,True,"{""short_window"": 10.0, ""long_window"": 170.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
410,mrfo,ema_independent,19,fixed,-1000,1000,1000,50,17441.3397049993,True,"{""short_window"": 36.0, ""long_window"": 182.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
411,mrfo,ema_independent,21,fixed,-1000,1000,1000,50,17412.5621809999,True,"{""short_window"": 47.0, ""long_window"": 138.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
412,mrfo,ema_independent,24,fixed,-1000,1000,1000,50,17152.305743999,True,"{""short_window"": 4.0, ""long_window"": 156.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
413,mrfo,ema_independent,22,fixed,-1000,1000,1000,50,17462.5993240006,True,"{""short_window"": 37.0, ""long_window"": 92.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
414,mrfo,ema_independent,23,fixed,-1000,1000,1000,50,17323.0163330009,True,"{""short_window"": 18.0, ""long_window"": 120.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
415,mrfo,ema_independent,25,fixed,-1000,1000,1000,50,17302.6503159999,True,"{""short_window"": 3.0, ""long_window"": 185.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
416,mrfo,ema_independent,26,fixed,-1000,1000,1000,50,17493.4958670001,True,"{""short_window"": 18.0, ""long_window"": 150.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
417,mrfo,ema_independent,27,fixed,-1000,1000,1000,50,17455.6071779989,True,"{""short_window"": 18.0, ""long_window"": 129.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
418,mrfo,ema_independent,28,fixed,-1000,1000,1000,50,17545.5761180001,True,"{""short_window"": 28.0, ""long_window"": 144.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
419,mrfo,ema_independent,29,fixed,-1000,1000,1000,50,17233.7536699997,True,"{""short_window"": 3.0, ""long_window"": 102.0, ""alpha_short"": 1.0, ""alpha_long"": 1.0}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
420,mrfo,weighted,0,fixed,-11781.6079825925,11781.6079825925,4903.52439866621,50,20871.2339049998,False,"{""high_w1"": 1.0, ""high_w2"": 1.0, ""high_w3"": 0.22656306996583497, ""high_d1"": 50.0, ""high_d2"": 50.0, ""high_d3"": 50.0, ""high_alpha3"": 0.12383901133012425, ""low_w1"": 1.0, ""low_w2"": 1.0, ""low_w3"": 1.0, ""low_d1"": 50.0, ""low_d2"": 50.0, ""low_d3"": 17.974905542926685, ""low_alpha3"": 0.1178250397572969}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
421,mrfo,weighted,1,fixed,-66207.4441345565,66207.4441345565,3152.07514503237,50,20771.1104230002,False,"{""high_w1"": 0.8309059207131227, ""high_w2"": 0.8309059207131227, ""high_w3"": 0.8309059207131227, ""high_d1"": 41.70133668380167, ""high_d2"": 41.70133668380167, ""high_d3"": 38.92090906220854, ""high_alpha3"": 0.8349240727094887, ""low_w1"": 0.8309059207131227, ""low_w2"": 0.8309059207131227, ""low_w3"": 0.8309059207131227, ""low_d1"": 41.70133668380167, ""low_d2"": 41.70133668380167, ""low_d3"": 41.70133668380167, ""low_alpha3"": 0.8349240727094887}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
422,mrfo,weighted,2,fixed,-11122.9021511376,11122.9021511376,3590.11331555905,50,20662.4596500005,False,"{""high_w1"": 1.0, ""high_w2"": 0.8154925856617457, ""high_w3"": 0.3002412863426793, ""high_d1"": 50.0, ""high_d2"": 50.0, ""high_d3"": 43.91666633502586, ""high_alpha3"": 0.8360409519125226, ""low_w1"": 0.26288737106584154, ""low_w2"": 1.0, ""low_w3"": 0.23952189674905885, ""low_d1"": 50.0, ""low_d2"": 17.06577687621782, ""low_d3"": 35.040325658910845, ""low_alpha3"": 0.776952669874634}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
423,mrfo,weighted,3,fixed,-94026.5291724038,94026.5291724038,1898.57872033466,50,21047.8745630007,False,"{""high_w1"": 0.9995339392023335, ""high_w2"": 0.9995339392023335, ""high_w3"": 0.9995339392023335, ""high_d1"": 49.97683832542445, ""high_d2"": 49.97683832542445, ""high_d3"": 45.43510984817335, ""high_alpha3"": 0.9895497676696241, ""low_w1"": 0.9995339392023335, ""low_w2"": 0.9995339392023335, ""low_w3"": 0.9995339392023335, ""low_d1"": 49.97683832542445, ""low_d2"": 49.97683832542445, ""low_d3"": 49.97683832542445, ""low_alpha3"": 0.9895497676696241}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
424,mrfo,weighted,5,fixed,-11637.8555141541,11637.8555141541,4983.56614562493,50,20759.0376699991,False,"{""high_w1"": 0.13278311698679518, ""high_w2"": 0.21641177209402576, ""high_w3"": 0.9894726669581853, ""high_d1"": 48.94356471123208, ""high_d2"": 50.0, ""high_d3"": 50.0, ""high_alpha3"": 0.06018185413390612, ""low_w1"": 0.21436455841065408, ""low_w2"": 0.14813142257390993, ""low_w3"": 1.0, ""low_d1"": 16.158563920913963, ""low_d2"": 15.474127005098978, ""low_d3"": 47.418037471757295, ""low_alpha3"": 0.10208898047351872}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
425,mrfo,weighted,4,fixed,-79876.5881217356,79876.5881217356,3006.40312080646,50,21212.6695070001,False,"{""high_w1"": 0.8447708204612315, ""high_w2"": 0.8447708204612315, ""high_w3"": 0.8447708204612315, ""high_d1"": 42.23762184144962, ""high_d2"": 42.23762862957545, ""high_d3"": 30.45107733057779, ""high_alpha3"": 0.8363267387986587, ""low_w1"": 0.8447708204612315, ""low_w2"": 0.8447708204612315, ""low_w3"": 0.8447708204612315, ""low_d1"": 42.23762184144962, ""low_d2"": 42.23762184144962, ""low_d3"": 42.23762184144962, ""low_alpha3"": 0.8363267387986587}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
426,mrfo,weighted,6,fixed,-103658.416273712,103658.416273712,2502.86657690477,50,21098.9715760006,False,"{""high_w1"": 0.782881424753945, ""high_w2"": 0.782881424753945, ""high_w3"": 0.782881424753945, ""high_d1"": 39.14407123769723, ""high_d2"": 39.14407123769723, ""high_d3"": 29.146845887531192, ""high_alpha3"": 0.7750526105064056, ""low_w1"": 0.782881424753945, ""low_w2"": 0.782881424753945, ""low_w3"": 0.782881424753945, ""low_d1"": 39.14407123769723, ""low_d2"": 39.14407123769723, ""low_d3"": 39.14407123769723, ""low_alpha3"": 0.7750526105064056}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
427,mrfo,weighted,7,fixed,-10692.7447196887,10692.7447196887,4317.08173652865,50,20281.4895569991,False,"{""high_w1"": 0.4478850965785883, ""high_w2"": 0.3894323342224667, ""high_w3"": 0.7664744274206488, ""high_d1"": 49.48310034617288, ""high_d2"": 29.971798502539094, ""high_d3"": 10.73972793697866, ""high_alpha3"": 0.123806683280003, ""low_w1"": 0.8273170426648327, ""low_w2"": 0.7731095292041195, ""low_w3"": 0.5192217745536936, ""low_d1"": 9.867828952088246, ""low_d2"": 14.584458432080911, ""low_d3"": 16.306375983506907, ""low_alpha3"": 0.20854074748799095}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
428,mrfo,weighted,8,fixed,-11557.6276471787,11557.6276471787,5407.99329717335,50,20438.6274209992,False,"{""high_w1"": 1.0, ""high_w2"": 0.15321329841754544, ""high_w3"": 0.4348922345456297, ""high_d1"": 42.93249881689516, ""high_d2"": 32.77182645348052, ""high_d3"": 6.3326588388914455, ""high_alpha3"": 0.3025406326309928, ""low_w1"": 0.6850064018209556, ""low_w2"": 0.6353377872016774, ""low_w3"": 0.10922452208091922, ""low_d1"": 8.313207208280842, ""low_d2"": 12.960099025337154, ""low_d3"": 37.11360287202404, ""low_alpha3"": 0.4800885642518649}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
429,mrfo,weighted,9,fixed,-11737.7332832128,11737.7332832128,5565.30345703371,50,20438.9988059993,False,"{""high_w1"": 0.6148267722115499, ""high_w2"": 0.05, ""high_w3"": 0.20475633368299295, ""high_d1"": 46.48953793891262, ""high_d2"": 47.19602176248212, ""high_d3"": 4.35717276155584, ""high_alpha3"": 0.4943913454324743, ""low_w1"": 0.9216886608102591, ""low_w2"": 0.9068857521309933, ""low_w3"": 0.284387757399102, ""low_d1"": 10.109395669342387, ""low_d2"": 20.93732592199164, ""low_d3"": 45.03485003558977, ""low_alpha3"": 0.8790334386695771}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
430,mrfo,weighted,10,fixed,-10793.3189853676,10793.3189853676,5302.65310214322,50,20704.672763999,False,"{""high_w1"": 0.5793063958078747, ""high_w2"": 0.44201355970762835, ""high_w3"": 0.27919623965567475, ""high_d1"": 43.15807468826246, ""high_d2"": 28.624158866976398, ""high_d3"": 44.083283350540775, ""high_alpha3"": 0.3612858489063829, ""low_w1"": 0.9500026827186204, ""low_w2"": 0.26387075773670066, ""low_w3"": 0.2103064821505753, ""low_d1"": 14.443954992705207, ""low_d2"": 34.99635331275271, ""low_d3"": 14.366860495461887, ""low_alpha3"": 0.4601522333896057}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
431,mrfo,weighted,11,fixed,-11014.249682228,11014.249682228,4678.41049235526,50,20583.7872810007,False,"{""high_w1"": 0.4120070031876383, ""high_w2"": 0.4256820433124582, ""high_w3"": 0.7013025360290099, ""high_d1"": 49.24649792758916, ""high_d2"": 45.283362653687675, ""high_d3"": 33.994677140525226, ""high_alpha3"": 0.26513124810228456, ""low_w1"": 0.5780552206083827, ""low_w2"": 0.8782110169041141, ""low_w3"": 0.9298053210360498, ""low_d1"": 11.460925375056192, ""low_d2"": 12.397621960313721, ""low_d3"": 22.471621757529007, ""low_alpha3"": 0.2767516393203742}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
432,mrfo,weighted,12,fixed,-12127.6009132216,12127.6009132216,4805.29262550109,50,20458.5099569995,False,"{""high_w1"": 0.6587079359045603, ""high_w2"": 0.5567161534554654, ""high_w3"": 0.20868514812250233, ""high_d1"": 40.59137569821562, ""high_d2"": 20.9748420975069, ""high_d3"": 17.288772178389372, ""high_alpha3"": 0.45603486710822466, ""low_w1"": 0.557198748274953, ""low_w2"": 0.28629684188987575, ""low_w3"": 0.6607402381313089, ""low_d1"": 9.30522616871772, ""low_d2"": 14.920540113209329, ""low_d3"": 35.36788567251995, ""low_alpha3"": 0.13287221339434518}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
433,mrfo,weighted,13,fixed,-11858.5875709934,11858.5875709934,4551.31752539868,50,20562.5362009996,False,"{""high_w1"": 0.9898971784562445, ""high_w2"": 0.7919562939682739, ""high_w3"": 0.9534410104313442, ""high_d1"": 48.05919845460514, ""high_d2"": 28.438100243594874, ""high_d3"": 18.517826278181545, ""high_alpha3"": 0.6968264396134274, ""low_w1"": 0.33292507469612503, ""low_w2"": 0.8921751037524502, ""low_w3"": 0.9180400821661701, ""low_d1"": 18.031649011592556, ""low_d2"": 18.170249475863777, ""low_d3"": 45.43647073572981, ""low_alpha3"": 0.5358687141517393}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
434,mrfo,weighted,14,fixed,-12094.8053625053,12094.8053625053,4676.28369320956,50,20921.1761290007,False,"{""high_w1"": 0.439353793391341, ""high_w2"": 0.5276333095832302, ""high_w3"": 0.7943463916643746, ""high_d1"": 45.26350842149506, ""high_d2"": 46.537136414474276, ""high_d3"": 43.629965924634384, ""high_alpha3"": 0.3629625286911782, ""low_w1"": 0.3899558307300681, ""low_w2"": 0.7190987768262362, ""low_w3"": 0.8610574288461883, ""low_d1"": 30.76534921433521, ""low_d2"": 15.984669905394895, ""low_d3"": 23.053348017203536, ""low_alpha3"": 0.4127504335483357}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
435,mrfo,weighted,15,fixed,-10946.3845926333,10946.3845926333,4757.51264920822,50,20657.740269,False,"{""high_w1"": 0.8610209857467424, ""high_w2"": 1.0, ""high_w3"": 1.0, ""high_d1"": 50.0, ""high_d2"": 38.08484982074653, ""high_d3"": 31.407605712878713, ""high_alpha3"": 0.8856089988455252, ""low_w1"": 1.0, ""low_w2"": 0.6597254821897919, ""low_w3"": 1.0, ""low_d1"": 9.41087087468941, ""low_d2"": 18.771727390806472, ""low_d3"": 42.7261111458496, ""low_alpha3"": 0.8442797220859631}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
436,mrfo,weighted,17,fixed,-11164.1279088396,11164.1279088396,5150.05730581078,50,20311.7936339986,False,"{""high_w1"": 0.527710839592408, ""high_w2"": 0.20427636714599307, ""high_w3"": 0.2590322182001929, ""high_d1"": 48.43752614117794, ""high_d2"": 42.860464555627686, ""high_d3"": 12.173039129016281, ""high_alpha3"": 0.669440262095305, ""low_w1"": 0.7519698204075558, ""low_w2"": 0.15650524769553223, ""low_w3"": 0.471752401530022, ""low_d1"": 15.297908881739227, ""low_d2"": 33.629595048878066, ""low_d3"": 3.770702530840624, ""low_alpha3"": 0.4278422532604458}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
437,mrfo,weighted,16,fixed,-11195.0731301407,11195.0731301407,5362.6753453167,50,20888.1865410003,False,"{""high_w1"": 0.8024621323670722, ""high_w2"": 0.6534722915245943, ""high_w3"": 0.6859623179639585, ""high_d1"": 46.38281674749069, ""high_d2"": 47.64641881651023, ""high_d3"": 36.614784189634705, ""high_alpha3"": 0.7295777012734315, ""low_w1"": 0.9542804335043263, ""low_w2"": 0.6801586430677932, ""low_w3"": 0.83028454443856, ""low_d1"": 12.15171182836076, ""low_d2"": 37.83169287501124, ""low_d3"": 47.645868326391536, ""low_alpha3"": 0.6627549278775599}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
438,mrfo,weighted,19,fixed,-12120.6160258905,12120.6160258905,5033.21473967525,50,20712.4652940001,False,"{""high_w1"": 0.8092397910097568, ""high_w2"": 0.3152195582021051, ""high_w3"": 0.13284136660118195, ""high_d1"": 45.490195601197314, ""high_d2"": 44.15038474517628, ""high_d3"": 21.24377474558729, ""high_alpha3"": 0.07895800261606785, ""low_w1"": 0.39891474578401787, ""low_w2"": 0.6666912863456518, ""low_w3"": 0.43192908993423673, ""low_d1"": 10.995259749646971, ""low_d2"": 32.198485405332896, ""low_d3"": 26.132480306776475, ""low_alpha3"": 0.23654797758888976}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
439,mrfo,weighted,18,fixed,-89976.7208622344,89976.7208622344,1381.95543233404,50,20921.9237140005,False,"{""high_w1"": 0.9923842794762285, ""high_w2"": 0.9923842794762285, ""high_w3"": 0.9923842794762285, ""high_d1"": 49.61921397381142, ""high_d2"": 49.61921397381142, ""high_d3"": 49.61921397381142, ""high_alpha3"": 0.9824604366814661, ""low_w1"": 0.9923842794762285, ""low_w2"": 0.9923842794762285, ""low_w3"": 0.9923842794762285, ""low_d1"": 49.61921397381142, ""low_d2"": 49.61921397381142, ""low_d3"": 10.516385952261897, ""low_alpha3"": 0.9824604366814661}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
440,mrfo,weighted,21,fixed,-11632.4840047611,11632.4840047611,4710.02891420881,50,20635.5702239998,False,"{""high_w1"": 0.40469905956276375, ""high_w2"": 0.28434695382052333, ""high_w3"": 0.2897710485836685, ""high_d1"": 47.92405510797697, ""high_d2"": 44.96124088810338, ""high_d3"": 25.499422704368136, ""high_alpha3"": 0.69662803445741, ""low_w1"": 0.3520200532530807, ""low_w2"": 0.9693686281461174, ""low_w3"": 0.7802181087257742, ""low_d1"": 7.539361860236229, ""low_d2"": 21.43165245238637, ""low_d3"": 31.470631210878196, ""low_alpha3"": 0.6380740094716424}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
441,mrfo,weighted,20,fixed,-13250.8634563072,13250.8634563072,4133.49318282667,50,21129.4579519999,False,"{""high_w1"": 0.07437353071231306, ""high_w2"": 0.8873539128874715, ""high_w3"": 0.15778871332456543, ""high_d1"": 44.64411606991472, ""high_d2"": 44.916771858114146, ""high_d3"": 42.18079354239578, ""high_alpha3"": 0.13763916400541504, ""low_w1"": 0.8694353681185181, ""low_w2"": 0.8664456167818501, ""low_w3"": 0.3950408418777941, ""low_d1"": 31.725803672278843, ""low_d2"": 19.68733946973066, ""low_d3"": 19.495763080404927, ""low_alpha3"": 0.17128421128359986}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
442,mrfo,weighted,22,fixed,-10805.0828779363,10805.0828779363,5088.73906282193,50,21045.4091850006,False,"{""high_w1"": 0.9799839974756475, ""high_w2"": 0.724945979348154, ""high_w3"": 0.05540581673912173, ""high_d1"": 46.50986483313453, ""high_d2"": 2.2518948973045467, ""high_d3"": 26.64476821335846, ""high_alpha3"": 0.013519618706425447, ""low_w1"": 0.9223100997552705, ""low_w2"": 0.05201790510385244, ""low_w3"": 0.9796703821180424, ""low_d1"": 14.664255523406993, ""low_d2"": 47.857790854741516, ""low_d3"": 46.7253413360268, ""low_alpha3"": 0.5557947412871553}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
443,mrfo,weighted,23,fixed,-104918.467891666,104918.467891666,2120.49258183837,50,21357.1340019989,False,"{""high_w1"": 0.9838753777105056, ""high_w2"": 0.9838753777105056, ""high_w3"": 0.9838753777105056, ""high_d1"": 49.19376888552527, ""high_d2"": 49.19376888552527, ""high_d3"": 16.216443369694336, ""high_alpha3"": 0.9740366239334005, ""low_w1"": 0.9838753777105056, ""low_w2"": 0.9838753777105056, ""low_w3"": 0.9838753777105056, ""low_d1"": 49.19376888552527, ""low_d2"": 49.19376888552527, ""low_d3"": 49.19376888552527, ""low_alpha3"": 0.9740366239334005}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
444,mrfo,weighted,25,fixed,-12223.4233576817,12223.4233576817,4618.29070791599,50,20410.3373960006,False,"{""high_w1"": 0.844359347923171, ""high_w2"": 0.6502147197345164, ""high_w3"": 0.40129235602010327, ""high_d1"": 49.25074307067156, ""high_d2"": 49.949147356437116, ""high_d3"": 41.24958291889174, ""high_alpha3"": 0.9611979856489645, ""low_w1"": 0.9732685342304686, ""low_w2"": 0.9938280016100672, ""low_w3"": 0.9775596274782364, ""low_d1"": 17.25866390541994, ""low_d2"": 13.056475982686438, ""low_d3"": 48.69519586219237, ""low_alpha3"": 0.508456534156003}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
445,mrfo,weighted,24,fixed,-11744.1203648802,11744.1203648802,5388.91134397006,50,20679.6995269997,False,"{""high_w1"": 0.7936972620797391, ""high_w2"": 0.9082935145919864, ""high_w3"": 0.8717475173042011, ""high_d1"": 38.92012171572787, ""high_d2"": 49.293524003692895, ""high_d3"": 29.792806788860034, ""high_alpha3"": 0.6716584797939957, ""low_w1"": 0.9394310752944878, ""low_w2"": 0.688105191384971, ""low_w3"": 0.9783509121812634, ""low_d1"": 33.859076727004584, ""low_d2"": 18.567236440728145, ""low_d3"": 44.47882374136103, ""low_alpha3"": 0.5967998146719702}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
446,mrfo,weighted,27,fixed,-11279.2905593936,11279.2905593936,3819.21722168636,50,20043.5218599996,False,"{""high_w1"": 0.9094882055779272, ""high_w2"": 0.9095094453554198, ""high_w3"": 0.10555954569937853, ""high_d1"": 49.31737221248696, ""high_d2"": 44.82379872090986, ""high_d3"": 18.373686246966834, ""high_alpha3"": 0.8800889953005974, ""low_w1"": 0.18714608195593102, ""low_w2"": 0.3550684195164321, ""low_w3"": 0.7097174274963594, ""low_d1"": 29.387361999515868, ""low_d2"": 8.514498160747133, ""low_d3"": 15.357402737163493, ""low_alpha3"": 0.06333270417451031}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
447,mrfo,weighted,26,fixed,-11955.7840297195,11955.7840297195,4487.50355158172,50,20717.1962600005,False,"{""high_w1"": 0.7758600185528299, ""high_w2"": 0.15148575907279038, ""high_w3"": 0.10778369292474693, ""high_d1"": 47.37036523281598, ""high_d2"": 44.55148060087444, ""high_d3"": 30.445960050834934, ""high_alpha3"": 0.20578544237622787, ""low_w1"": 0.184738216885998, ""low_w2"": 0.9681843443475039, ""low_w3"": 0.24852472616561277, ""low_d1"": 19.803298114423935, ""low_d2"": 14.99081635711492, ""low_d3"": 22.034411911800944, ""low_alpha3"": 0.27551591697492406}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
448,mrfo,weighted,28,fixed,-12062.1988319059,12062.1988319059,4834.82588015961,50,20719.3902279996,False,"{""high_w1"": 0.9749054398458338, ""high_w2"": 0.9749080380774348, ""high_w3"": 0.9524532922197196, ""high_d1"": 48.95464432927736, ""high_d2"": 48.82335000552752, ""high_d3"": 41.71949827337838, ""high_alpha3"": 0.13836366797808966, ""low_w1"": 0.1182321135595862, ""low_w2"": 0.8907908387704984, ""low_w3"": 0.8383106662545766, ""low_d1"": 41.72473573681638, ""low_d2"": 19.942464722787154, ""low_d3"": 47.20965439936573, ""low_alpha3"": 0.17543575128677805}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
449,mrfo,weighted,29,fixed,-10835.2011928055,10835.2011928055,5644.10507775125,50,20731.8856639995,False,"{""high_w1"": 0.8126438731991582, ""high_w2"": 0.4143842816244151, ""high_w3"": 0.6659978289961712, ""high_d1"": 42.8208178013026, ""high_d2"": 44.067144519725986, ""high_d3"": 24.364981260078586, ""high_alpha3"": 0.23902543051695438, ""low_w1"": 0.8280540499251731, ""low_w2"": 0.3007726135740686, ""low_w3"": 0.17548517033450076, ""low_d1"": 12.322398000451363, ""low_d2"": 40.91616600498908, ""low_d3"": 43.26469116193056, ""low_alpha3"": 0.5872029994692388}","{""pop_size"": 100, ""max_iter"": 50, ""somersault_range"": 2.0}"
450,sos,sma,1,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23262.3309230003,False,"{""short_window"": 49.1480383882661, ""long_window"": 196.7405198660782}","{""pop_size"": 100, ""max_iter"": 50}"
451,sos,sma,0,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23592.46575,False,"{""short_window"": 49.16576929337793, ""long_window"": 196.58965368868124}","{""pop_size"": 100, ""max_iter"": 50}"
452,sos,sma,2,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23384.3555650001,False,"{""short_window"": 48.521988213329195, ""long_window"": 196.76587314414004}","{""pop_size"": 100, ""max_iter"": 50}"
453,sos,sma,3,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23566.771799,False,"{""short_window"": 48.97933139189572, ""long_window"": 197.4598102696021}","{""pop_size"": 100, ""max_iter"": 50}"
454,sos,sma,4,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23545.6984550001,False,"{""short_window"": 48.99903847674643, ""long_window"": 197.11347896614316}","{""pop_size"": 100, ""max_iter"": 50}"
455,sos,sma,5,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23586.0677689998,False,"{""short_window"": 48.71845223379169, ""long_window"": 196.95710172056982}","{""pop_size"": 100, ""max_iter"": 50}"
456,sos,sma,6,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23332.9096830003,False,"{""short_window"": 49.29223421855264, ""long_window"": 197.10036319553467}","{""pop_size"": 100, ""max_iter"": 50}"
457,sos,sma,7,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23336.4041169989,False,"{""short_window"": 48.56056469331728, ""long_window"": 196.5392586860655}","{""pop_size"": 100, ""max_iter"": 50}"
458,sos,sma,8,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23315.250095,False,"{""short_window"": 49.16466027273958, ""long_window"": 196.73676770704742}","{""pop_size"": 100, ""max_iter"": 50}"
459,sos,sma,9,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23492.3565780009,False,"{""short_window"": 48.67378774198524, ""long_window"": 197.36110008833674}","{""pop_size"": 100, ""max_iter"": 50}"
460,sos,sma,10,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23396.382646999,False,"{""short_window"": 48.79604058228544, ""long_window"": 197.34361383907657}","{""pop_size"": 100, ""max_iter"": 50}"
461,sos,sma,11,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23365.2071650013,False,"{""short_window"": 48.6890413707128, ""long_window"": 197.36255634405322}","{""pop_size"": 100, ""max_iter"": 50}"
462,sos,sma,12,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23368.7348530002,False,"{""short_window"": 48.50071487466545, ""long_window"": 196.67225087281773}","{""pop_size"": 100, ""max_iter"": 50}"
463,sos,sma,13,fixed,-932.49722762536,932.49722762536,1180.27572148885,50,23511.7684980014,False,"{""short_window"": 48.56508507601611, ""long_window"": 197.40612620630472}","{""pop_size"": 100, ""max_iter"": 50}"
